"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","5.2","","","","1"
"2021","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","","F","","","1"
"2022","Timmins, Ontario","2011S0504586","Rate","257","units","0","v733465","86","2.5","","","","1"
"2014","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2015","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2016","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2017","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2018","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2019","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2020","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2021","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2022","Trent Hills, Ontario","2011A00053514045","Rate","257","units","0","v53843493","158","","F","","","1"
"2014","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","5.1","","","","1"
"2015","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","5.4","","","","1"
"2016","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","3.8","","","","1"
"2017","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","1.7","","","","1"
"2018","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","4.2","","","","1"
"2019","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","1.7","","","","1"
"2020","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","1.8","","","","1"
"2021","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","2.4","","","","1"
"2022","Truro, Nova Scotia","2011S0504215","Rate","257","units","0","v733466","87","0.7","","","","1"
"2014","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","1.6","","","","1"
"2015","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","2.1","","","","1"
"2016","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","2.8","","","","1"
"2017","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","2.0","","","","1"
"2018","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","1.1","","","","1"
"2019","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","1.6","","","","1"
"2020","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","0.6","","","","1"
"2021","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","1.6","","","","1"
"2022","Val-d'Or, Quebec","2011S0504480","Rate","257","units","0","v733467","88","0.9","","","","1"
"2014","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","6.4","","","","1"
"2015","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","6.6","","","","1"
"2016","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","5.1","","","","1"
"2017","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","5.0","","","","1"
"2018","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","3.4","","","","1"
"2019","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","3.7","","","","1"
"2020","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","2.1","","","","1"
"2021","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","1.1","","","","1"
"2022","Victoriaville, Quebec","2011S0504440","Rate","257","units","0","v733470","91","2.2","","","","1"
"2014","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2015","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2016","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2017","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2018","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2019","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2020","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2021","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2022","Wasaga Beach, Ontario","2011A00053543064","Rate","257","units","0","v53843494","159","","F","","","1"
"2014","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","14.1","","","","1"
"2015","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2016","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","0.0","","","","1"
"2017","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2018","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","3.5","","","","1"
"2019","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2020","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2021","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2022","West Grey, Ontario","2011A00053542004","Rate","257","units","0","v53843526","160","","F","","","1"
"2014","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2015","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2016","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2017","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2018","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2019","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2020","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2021","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2022","West Hants, Nova Scotia","2011A00051208001","Rate","257","units","0","v53843527","161","","F","","","1"
"2014","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","3.1","","","","1"
"2015","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","4.6","","","","1"
"2016","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","3.3","","","","1"
"2017","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","0.0","","","","1"
"2018","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","5.0","","","","1"
"2019","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","","F","","","1"
"2020","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","","F","","","1"
"2021","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","0.0","","","","1"
"2022","West Nipissing, Ontario","3548055","Rate","257","units","0","v20662187","114","","F","","","1"
"2014","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","1.7","","","","1"
"2015","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","8.9","","","","1"
"2016","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","7.3","","","","1"
"2017","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","5.1","","","","1"
"2018","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","5.2","","","","1"
"2019","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","6.2","","","","1"
"2020","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","9.3","","","","1"
"2021","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","10.9","","","","1"
"2022","Wetaskiwin, Alberta","2011S0504865","Rate","257","units","0","v733472","92","7.1","","","","1"
"2014","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2015","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2016","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2017","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2018","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2019","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2020","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2021","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2022","Wetaskiwin County No. 10, Alberta","2011A00054811001","Rate","257","units","0","v53843528","162","","F","","","1"
"2014","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2015","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2016","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2017","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2018","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2019","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2020","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2021","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2022","Whitehorse, Yukon","2011S0504990","Rate","257","units","0","v53843495","163","","F","","","1"
"2014","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","2.2","","","","1"
"2015","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","3.5","","","","1"
"2016","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","5.0","","","","1"
"2017","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","4.4","","","","1"
"2018","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","1.8","","","","1"
"2019","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","4.4","","","","1"
"2020","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","2.0","","","","1"
"2021","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","2.1","","","","1"
"2022","Williams Lake, British Columbia","2011S0504950","Rate","257","units","0","v733474","94","4.6","","","","1"
"2014","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","1.3","","","","1"
"2015","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","1.4","","","","1"
"2016","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","0.5","","","","1"
"2017","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","2.3","","","","1"
"2018","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","0.3","","","","1"
"2019","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","1.1","","","","1"
"2020","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","0.9","","","","1"
"2021","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","1.0","","","","1"
"2022","Woodstock, Ontario","2011S0504544","Rate","257","units","0","v733475","95","0.6","","","","1"
"2014","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2015","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2016","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2017","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2018","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2019","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2020","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2021","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2022","Yarmouth, Nova Scotia","2011A00051202004","Rate","257","units","0","v53843529","164","","F","","","1"
"2014","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2015","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2016","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2017","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2018","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2019","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2020","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2021","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2022","Yellowhead County, Alberta","2011A00054814003","Rate","257","units","0","v53843530","165","","F","","","1"
"2014","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","4.8","","","","1"
"2015","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","1.9","","","","1"
"2016","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","4.2","","","","1"
"2017","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","3.4","","","","1"
"2018","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","5.0","","","","1"
"2019","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","4.1","","","","1"
"2020","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","3.5","","","","1"
"2021","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","1.9","","","","1"
"2022","Yellowknife, Northwest Territories","2011S0504995","Rate","257","units","0","v42136016","124","3.4","","","","1"
"2014","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","5.8","","","","1"
"2015","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","8.2","","","","1"
"2016","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","5.0","","","","1"
"2017","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","7.1","","","","1"
"2018","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","9.6","","","","1"
"2019","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","17.5","","","","1"
"2020","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","7.6","","","","1"
"2021","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","5.5","","","","1"
"2022","Yorkton, Saskatchewan","2011S0504710","Rate","257","units","0","v733476","96","7.1","","","","1"


